,Content,Location,Username,Retweet-Count,Favorites,Created at
208,"Georgia Attorneys Convene Two Grand Juries to See If Trump Tried to Manipulate Election — Two Weeks After News Broke the Trump Call Was Misreported and Fabricated by State Officials
https://t.co/o3MdQHLFGT",United States,WakeUpAmericaDR,0,0,2021-03-30 20:54:01
209,"Chadistan does not have term limits

There IS a 500 lb deadlift requirement to win any certified election

And a 315 lb requirement to vote

Countries around the world marvel at Chadistan’s ability to keep taxes low",Book A Fitness Consultation 👉,alexfeinberg1,1,16,2021-03-30 20:53:58
210,"Following Georgia’s Lead, Another State Considers Tightening Election Security,https://t.co/rWUaHQUbYO",internet,YoNews,0,0,2021-03-30 20:53:56
211,"@monahan_greg @RepVernonJones ""On Election Day in Georgia, polling places are open from 7 a.m. to 7 p.m., and if you are in line by 7 p.m., you are allowed to cast your ballot. Nothing in the new law changes those rules."" https://t.co/wDVh6N3X4e",,WilbertRobicha1,0,0,2021-03-30 20:53:56
212,@teachertwit2 @Rachael_Swindon @UKLabour Certainly how they shoehorned Starmer in as leader! He no more won that election then he did the premiership! Was fixed for him to win a kill off Labours last glimmers of hope!,,RandolphTrent,0,0,2021-03-30 20:53:55
213,"@PoliticsForAlI @BFMTV Also puts a big dent in Macrons election bid.
One of the reasons he had held off lockdown was due to not wanting to lose more voters in the election.",United Kingdom,Joeefitzpatrick,0,0,2021-03-30 20:53:55
214,"@measuringlife @ctvottawa That’s ok. Dougie will be packing his bags next June after he loses the election. 

Don’t get me wrong, I’m not stoked to have the Liberals in power, but this 🤡 has no spine and needs to fill out a Tim Hortons application.","Ottawa, Ontario, Canada",aaronrobert1979,0,1,2021-03-30 20:53:52
215,"@NicolaSturgeon is holding cancer treatments back as an election promise. That’s all people’s lives are to her, apparently

Are there any depths to which the SNP will not sink? 🎗 https://t.co/rEwJ16qix2","Manchester, England",Matt_Dean1994,0,1,2021-03-30 20:53:50
216,"@paddycosgrave From afar coverage of the last election was fascinating. Irish politicos think its great SF shares power in NI, the idea of having them sharing power in the South is incomprehensible. I saw these same sentiments from visiting civil servants in foreign affairs.","San Francisco, CA",SeamusMcAteer,1,1,2021-03-30 20:53:47
217,Schill unofficially bests Pillar in special election. Results will not be certified until the military ballot deadline passes next Monday #twithaca https://t.co/SxWXVSmABd https://t.co/0MZprNmAXo https://t.co/gm6QJGBEYt,"Ithaca, NY",ithacatimes,0,0,2021-03-30 20:53:45
218,@bigmothufacking He wants to keep the country locked down until he can call an election. Then covid will be the excuse for mail in ballots,"Quill Lake, Saskatchewan",TyrallFinlayson,0,0,2021-03-30 20:53:42
219,"#SB485 is now up, which would remove the Monday before Election Day as an early voting option. Sen. Hammer has amended the bill; members are now receiving copies of the amended bill for the first time. #arpx #arleg",Arkansas,ForARPeople1,3,3,2021-03-30 20:53:41
220,"""Republicans are using the former president’s failed attempt to overturn the election as a guide to how you would change the system to make it possible.""
https://t.co/3HhvmjH0ev","Washington, D.C.",GoodJobsNation,0,0,2021-03-30 20:53:39
221,"Susan Shogren Smith: GOP Attorney fined $10,000 for ‘bamboozling’ voters into suing Democrats over 2020 election https://t.co/gGInYx0tn5",MN,jacstar724,0,0,2021-03-30 20:53:38
222,"@tedcruz #ExpelTedCruz

Ted Cruz helped incite an insurrection on our nation’s Capitol!

Ted Cruz voted against certification of a free and fair election!

Ted Cruz believes that he is above the laws of our country!

Ted Cruz should be removed from the senate post-haste!",89135,scotfasco,0,1,2021-03-30 20:53:36
223,This is the wildest list. Wtf is election porn. Rhode Island just pegging. Sex mex idk at all. Alaska looked up no nut November why if you’re not supposed to nut https://t.co/UTauRPp4p5,Dmv,saintsavagepat,0,0,2021-03-30 20:53:33
224,"@PoliticsPollss Totally undemocratic, if people want to elect the same MP they should be able too. That said they should have to stand down on or before National Retirement age, or closest election to it.",Rosneath Castle,Robfm,0,0,2021-03-30 20:53:31
225,"@fawfulfan Massachusetts Dems are worse. In 2004, they changed the law to keep Romney from appointing Kerry's successor should he win, requiring an election. Then in 2009 they changed it so Deval Patrick could fill it by appointment. It's ridiculous.","Lakeville, Minnesota, USA",jkfecke,0,3,2021-03-30 20:53:27
226,"Now on to SB485, which would end early voting on the Saturday @ 4 PM prior to Election Day #arpx","Sherwood, AR",TheJayBir,0,0,2021-03-30 20:53:26
227,"And you had absolutely nothing to do with your state reaping the benefits of the #AmericanRescuePlan. 
As a matter of fact, @RepCawthorn you voted to overturn the election. 😒
#NorthCarolina, you can do better. https://t.co/aSiChteMRc",,mediagirlinmd,1,1,2021-03-30 20:53:25
228,"@GretaLWall @OANN Since the election 
DJ +16.7%
NASDAQ + 9.5%
S&amp;P +14.9%

But, the stock market is not the whole economy.",,raddison66,0,0,2021-03-30 20:53:21
229,"Sturgeon didnt lift a finger to help Scots businesses during covid. The £s came from rUK. Which she hoarded to use as election bribes.

Sturgeon didnt lift a finger in covid vaccinations programme
 ALL rUK decisions and strategy.

Sturgeon killed thousands in carehomes tho https://t.co/hcdbicCckc",,55Beats10,0,2,2021-03-30 20:53:20
230,"Donald Trump was elected by the American people.

Donald Trump was cheated out of an election.

Make elections fair again.

Make Donald J. trump the President of the United States of America again! 🇺🇸","Bowling Green, KY",tylerrwebster,1,11,2021-03-30 20:53:17
231,"@tomfrench85 @theSNP Your first paragraph gave me hope you’d say something sensible. Then you came out with the usual tripe. 
Child poverty (or any poverty) needs to be addressed at source, yet your party puts bandaids on bullet wounds just before an election to buy votes. Shameful",,UnfilteredPoli2,0,0,2021-03-30 20:53:17
232,"General Election April 6th, low turnout expected https://t.co/9cfoUh5fhM","Green Bay, Wisconsin",WFRVLocal5,0,0,2021-03-30 20:53:16
233,"@HumzaYousaf Using UK Covid money that should have gone to struggling Scottish businesses, but was hijacked to provide election sweeteners. If only we had a justice minister with the integrity to investigate.","Argyll, Scotland",Chris_Leigh_UK,0,1,2021-03-30 20:53:14
234,"@DesignationSix Divide and conquer.
In 19 months there will be another election and the Republican party has the option to redeem itself or surrender to Satan.","Round Rock, TX",DonPrusha,0,0,2021-03-30 20:53:10
235,Half of Democrats are Ok with brazenly stealing an election they lost both at the ballot box and in the courts. https://t.co/drd7vnyxd4,USA,perpetuities,0,0,2021-03-30 20:53:07
236,Eligible voters have until April 1 to register to vote for elections this May https://t.co/rSJDiMyn8T,"Tomball, TX",impactnews_tom,0,0,2021-03-30 20:53:06
237,"Hey .@pdoocy,

Have you considered that maybe the president doesn’t prioritize networks who are facing a $1.6B defamation lawsuit for when they tried to invalidate his election win. Or when they spread conspiracy theories about his family.

You understand accountability, right? https://t.co/3cF0RGfJNe","Austin, TX",TroyHirschhorn,0,1,2021-03-30 20:53:05
238,I’m working very hard building a great comeback plan for our country. I can assure you I’m charged and ready to go! Remember the non stop campaign in the last few days before the fraudulent election? You haven’t seen anything yet. That I can tell ya!!!,,NnameTrump,8,24,2021-03-30 20:53:04
239,We know what this is really about. The GOP is leading a coordinated voter suppression campaign because they know they can’t win if everyone eligible votes. https://t.co/5uOqqirVUd,"Washington, D.C.",TheDemocrats,16,60,2021-03-30 20:53:01
240,Awwww @BenSimmons25 still trying to cheerlead for DPOY...man is more active than politicians during election season. Campaigning ass 🤣🤣🤣,"New York, USA",Callystarr,0,0,2021-03-30 20:52:58
241,"@bobby15598 @BBCScotlandNews @theSNP @NicolaSturgeon In an age where election promises are never fully kept, the way I decide my vote is by looking at who (most likely) will deliver what I want most, then by who is most likely to achieve a majority.",United Kingdom,CenTiSoN,0,0,2021-03-30 20:52:57
242,"@ABC11_WTVD Watch real news about voter ID and election fraud; Candace Owens tells 'Tucker' voter ID complaints show Democrats think of Blacks as 'Neanderthals'

https://t.co/ALNotZrPBj

Explore the Fox News apps that are right for you at https://t.co/06hPdZLkVV.",North Carolina,woodpeker99,0,0,2021-03-30 20:52:56
243,Does federal labour really thinks its blue collar worker male base will keep voting for the in federal elections if they continue down the path of anti male all males are evil we know females can’t make it without quoters but push the anti male on blue collar won’t win election,"Maroochydore, Sunshine Coast",VoteCoast,0,0,2021-03-30 20:52:55
244,"@RealCandaceO Soros' plan is unfolding. You will obey! He bought the election, machines and software. He bought the your politicians and he bought your courts. He will have his despostic dream come true. And you can't stop him or the cabal of billionaire globalist cronies. YOU WILL OBEY!!!","Indepence Hall, Philadelphia",ronnimac,0,0,2021-03-30 20:52:53
245,"This pondered my head today, if the falklands war never happened which ultimately saved Thatcher would the 1983 election have been very different, in my opinion Michael Foot might of won.","Manchester, England",LabourGood1,0,0,2021-03-30 20:52:52
246,@BarryRevzin Apparently he is back in the job following the December 20 election      ..  which is good.,North England,cameroncgordon,0,0,2021-03-30 20:52:51
247,@carloshmmiranda @pcgamer There is nothing diverse about being a bully and working for multiple con-men who tried to overturn an election.  This isn't because he's Republican.,"Illinois, USA",Ermdog24,0,0,2021-03-30 20:52:47
248,General election candidate quits Labour and issues open letter https://t.co/KNPM2IsBpA,"North East, England",FieryFart,0,0,2021-03-30 20:52:47
249,"@RobbieLaird7 @shreyagnanda @yimbychris Ah, that's why I lost my election! I tried to speak to my whole community and made my campaign about policy in practice. Silly me.",The lovely south,shortthought,0,2,2021-03-30 20:52:45
250,"@Jim_Jordan The prerequisite for the next election is that the voter has shoes on the right feet. You know what they say ""Old enough to have your shoes on the right feet, old enough to vote who sits in the seat"".",,Garlenthegalla1,0,0,2021-03-30 20:52:43
251,@trolldude69420 @TheNonPlayerCh1 @TheQuartering If he drinks too much he might start thinking the 2020 election was rigged,,BanditSpiked,0,0,2021-03-30 20:52:42
252,"@ShehuSani No matter ur jeolousy against Tinubu u can't be of his standards and political level! U shamefully lost Senate election, now u can't even win ur ward! U are getting frustrated while the Jagaban is glowing even in your region! Organize ur event in any state in SW if u fit!",Nigeria,Magajibnw1,0,0,2021-03-30 20:52:42
253,"@JasonFree @SpeedyG605 @Eyeroll_Shrugs @spincity615 @DavidAFrench Non citizens voting is illegal and there is no evidence that this is a problem. More importantly, if this law is about election integrity, they would have stopped at ID requirements. This law gives republican dominated legislature ability to take over local election boards. (1/2)",,mr_arize,0,0,2021-03-30 20:52:39
254,Major’s the only one who won’t stand for the stolen election. https://t.co/sNQ5JR2zD7,"Pennsylvania, USA",jackdoranjr,0,0,2021-03-30 20:52:38
255,@ES307 @FreeNorthNow Starmer's right wing Labour Party is a monstrosity that must be crushed. There is time for a new socialist project to take shape before the 2024 election,Manc ,niall_east,0,0,2021-03-30 20:52:33
256,"@Mocking36244637 * during the election, pushed hard against voting for either party (voting is an unfortunate necessity under the current system, and we can vote AND work outside the system at the same time)

[1/3]",Massachusetts,TerranRich,0,1,2021-03-30 20:52:30
257,"@tristangrayedi Yeah, but Westminster aren't going to be looking to use Galloway against any push for Independence.

It just comes back to the fact that the UK is thoroughly infiltrated by Russian Media and Espionage as reported in the report the Tories covered up before the last election.","Shetlander, Living in Aberdeen",ArmAGirl97,0,1,2021-03-30 20:52:30
258,@MSN They said they gonna “improve” the election system and then decided there should not be an election at all.,,LiberateHK9,0,0,2021-03-30 20:52:28
259,"@JPNadda @Murugan_TNBJP 
It's unfortunate that Dr. Krishnaswami has been left out of NDA &amp; he would be playing spoil-sport in South TN in this election. Pls rope him in with RS seat or otherwise, so that Modiji's great work uniting the Devendra Kula Vellars doesn't go waste.","Ranipet, TN",leaopt_rnp,0,0,2021-03-30 20:52:25
260,Scotland election 2021: Party leaders clash over independence https://t.co/samBUt5lDz,London,BBCPolitics,4,9,2021-03-30 20:52:24
261,"@ArvindKejriwal @RahulGandhi ,if u hv time other than doing dirty &amp; abusive politics against @PMOIndia &amp; @BJP4India  then read this article. Stop thinking tat u can fool entire India &amp; public wont slap u in election. Every state is nt Delhi https://t.co/DBT4teg7P4","Bengaluru, India",PallaviChandr15,0,0,2021-03-30 20:52:22
262,"The leftists in the Senate, led by the America-hater Chuck Schumer, are trying to push into law a bill that would violate the Constitution by putting all election laws under federal control, a power the Constitution reserves to the states! Where is the Supreme Court?","Spanish Fort, Alabama",Tet68Vietnam,0,0,2021-03-30 20:52:22
263,@dropgop86 @RealCandaceO I am legitimately confused by this.. what about election security legislation is keeping Blacks from voting? Everyone keeps talking about having a valid ID to vote like it’s an insult. Isn’t it insulting to assume you struggle to get one as a Black person? #makeitmakesense,,Kimberl61051825,0,0,2021-03-30 20:52:21
264,"Last night, I accepted the nomination to be a candidate for the next President of the @PennStateGOP. I look forward to the upcoming election and having the opportunity to be the leader of The Best Party on Campus! 🇺🇸",,Thompson99_,0,3,2021-03-30 20:52:19
265,"⁦@MikeCrapo⁩ ⁦@SenatorRisch⁩ Agreed?  #idpol
Time to get rid of dark $
HR1 was so popular that it wasn’t worth trying to mount a public-advocacy campaign to shift opinion. Instead, ignore the will of voters and try to kill the bill in Congress. https://t.co/zNpAgbM7LL",,bjudy90,0,0,2021-03-30 20:52:18
266,"@GingerSnapKid Auburn, the Canadians were our Emotional Support Canadians during the election. We have to let them say y’all if they want to","Chattanooga, TN",TheSassyBirdie,0,1,2021-03-30 20:52:18
267,".@ACLUPR is nothing more than an “independence for Puerto Rico” political committee, disguised as a civil liberties organization. 

Their role in trying to overturn PR’s election results was disgraceful, abusive and trumpian.

It’s about time @ACLU do something about @ACLUPR. https://t.co/eCcrp2r0c6","Puerto Rico, USA",aprogresista,0,1,2021-03-30 20:52:17
268,@TheLeoTerrell She won’t need to get elected. She will rise to the office without the need of an election and I predict some ‘emergency’ will keep her there.,,jimn_val,0,0,2021-03-30 20:52:16
269,Russian mercenaries accused of human rights abuses in CAR https://t.co/TQTsSuWJ9y,"Gothenburg, Sweden",JohanGustavVon,0,0,2021-03-30 20:52:06
270,Eligible voters have until April 1 to register to vote for elections this May https://t.co/PagXkc3lHc,"Humble, TX",impactnews_lhk,0,0,2021-03-30 20:52:06
271,Eligible voters have until April 1 to register to vote for elections this May https://t.co/KM3bwo94K5,Cy-Fair,impactnews_cyf,0,0,2021-03-30 20:52:06
272,"Howard Stern – “For once do something good for the country, calm down your f**king loony hillbilly friends, and then tell them you lost the election and you’re going to help the transition. These loonies who follow you are all worked up; they think something was taken from them.”",,ultimate1us,0,0,2021-03-30 20:52:03
273,@JustinTrudeau @AryaCanada @JimWatsonOttawa @ottawasante To bad federal politicians ain’t working anywhere as hard as US/Uk. Lack of vaccine urgency will result in needless Deaths here in Canada. Boot these incompetents when they call an election.,,dunce_justin,0,0,2021-03-30 20:52:02
274,"We're ONE WEEK away from Election Day! Have you made a plan to vote? The KC e-tax provides our critical services with about 50% of their budget, it's crucial that we renew it! Vote ""YES"" on April 6th! https://t.co/Bsz2oo4Qsa","Kansas City, MO",RenewKCetax,0,0,2021-03-30 20:52:01
275,"Once more for those in the back: If you supported a President who tried to overturn a fair election because he lost, you don't get to compare anyone else to a dictator.  Stop it. https://t.co/7FasC0SiHo",Utah,entitled2life,1,1,2021-03-30 20:51:56
276,@CarlJWhyte @squinteratn 🤣🤣 up from zero? Did you consider any election pacts being responsible for your increase? Here's a fact for you. The sdlp have been on a downward spiral for decades.  Losing votes hand over fist.,,mac_dan9erou5,0,0,2021-03-30 20:51:56
277,"@USEmbassyAddis 'U.S. and Ethiopia Launch New $2.2 Billion Phase of the Productive Safety Net Program' THANK YOU VERY MUCH! USA @EACC_EAN Now let us focus on the Democratic Election in June! 

#UnityForEthiopia",,AgereWude,0,0,2021-03-30 20:51:55
278,Its a shame you &amp; trump instead of trying to steal an election Kid Hitler during trumps last 2 months while even avoiding COVID you two help kill the majority that died &amp; trump golfed every day instead that you would of addressed the border it was worse then but Biden’s fixing it https://t.co/4tDx7cVDtd,,mpg2815,0,0,2021-03-30 20:51:54
279,Pass HR1 ans S1 https://t.co/Xa03ej0Cts,"Salem, NH",rifflerunnpool,0,0,2021-03-30 20:51:53
280,"UPDATE: Somali premier Mohamed Hussein Roble has held talks with the international partners, discussing on election crisis as both Puntland and Jubaland leaders were also urged to join in the ongoing meeting to finalise the 17 Sep. election deal reached in Mogadishu. https://t.co/fL9jSoNHPw",Somalia,ShabelleMedia,0,0,2021-03-30 20:51:52
281,General election candidate quits Labour and issues open letter https://t.co/uxXb5efghB via @skwawkbox,leeds west yorks,fergusonkeith,0,0,2021-03-30 20:51:52
282,"@JaneyGodley Let this be the election Scotland says goodbye to the Tories forever. How anyone can make an effort to head to a ballot booth and put an X against this despicable party, beggars belief","Scotland, United Kingdom",MEurovisionary,0,1,2021-03-30 20:51:50
283,"@BBCr4today @KwasiKwarteng @Marthakearney I stopped listening to the Today programme [after 50 years!] during the last General Election. The BBC is now the Broadcasting Boris Channel, and I have renamed your 'show': BBC Radio Toady.",Brighton,rosepoet,0,0,2021-03-30 20:51:50
284,@HarryVoigt7 @MichaelCWalton1 @TheLeoTerrell Which camp are you in ? The kaepernic hates America ...G Floyd got what he deserved and was an addict or that the election was stolen crowd or the truth and decency crowd?,,Marvin78600495,0,0,2021-03-30 20:51:49
285,"Scotland election 2021: Party leaders clash over independence - https://t.co/ZW7PaA3zM0

The leaders of the country’s five larger parties went head-to-head in a live BBC Scotland debate.

BBC News

NewsATW",,isearch247,0,0,2021-03-30 20:51:47
286,"Robin D Bullock &amp; Chuck Pierce Powerful Message from LORD ""ELECTION CHAN... https://t.co/HRKKuYmQcC via @YouTube","Sittingbourne, KENT, U.K.",CarolRawlins3,0,0,2021-03-30 20:51:46
287,General election candidate quits Labour and issues open letter https://t.co/Qk7FHaH7b5 via @skwawkbox,,Roland59201632,0,1,2021-03-30 20:51:44
288,"This is an excellent article discussing democratic backsliding in GOP controlled states and the consequences of Trump's election lie.  2024 is shaping up to be yet another test for american democracy.  HR1 must be passed.

https://t.co/3339ku2OQ6","Williamsburg, New York",HarrisPeskin,0,0,2021-03-30 20:51:44
289,"Imagine that

https://t.co/Yf8BbLAPQZ",Georgia and Texas,cantaffordthem1,0,0,2021-03-30 20:51:40
290,"@BreakfastNews What vaccine rollout? Must be hiding in the smoke and mirrors room.

All I’ve heard is big claims and promises, followed by dismal performance.

Just like an election, really.",Darramuragal land,kramesey,0,0,2021-03-30 20:51:39
291,"Nicola Sturgeon under pressure on independence referendum timing in BBC TV debate
https://t.co/luorAYRdwC",Scotland,scotpolitics,0,0,2021-03-30 20:51:37
292,"@ElectMikeGarcia What about storming the Capital with your fellow QAnon /Trumpsters? How does that play into your next election?

How about voting in Congress to not accept the legitimate votes of other states voters?  Does that help you get re-elected? 

""One Term Mike"" our 25th CongressCritter.",So California,steve_ON,0,0,2021-03-30 20:51:35
293,Sen Tucker says election objections would have to be filed on a hunch...to which House said “absolutely true”,"Sherwood, AR",TheJayBir,0,0,2021-03-30 20:51:33
294,NIST Drafts Election Security Guidance https://t.co/QweZpjkdYR #DataPrivacy #DataProtection #CyberSecurity #CIO #CISO​ #CPO #security #news #technology #hack #datesecurity #infosec #gdpr #dataprotection,"Charlotte, NC",DataShadow,0,0,2021-03-30 20:51:32
295,"28 Feb 2021

“During a panel Friday, Jesse #Binnall, a campaign lawyer who sued in Nevada over Joe Biden's victory, alleged 42,000 double or multiple votes in the state.

‘Mail-in voting is just ripe for fraud,’ he said.”

https://t.co/lNl7QOyDXT",,desderamona,0,0,2021-03-30 20:51:27
296,McConnell blames election-related 'confusion' for Republican vaccine reluctance. https://t.co/Abq8dAgshq,Chicago.,mrtgr,0,0,2021-03-30 20:51:26
297,"Getting the feeling that Trump doesn't trust Lin Wood much.
Maybe its just me. 
When Sidney threw in with Lin on the election steal both immediately ""left"" the Trump team. Sidney had to explain that she was never part of the legal team.
Great stuff for the Left
Sucks for us",The Great State of Texas,BlueWaterPalms,0,0,2021-03-30 20:51:26
298,@AndreaHorwath Instead of complaining why don’t you reach out And help give ur self a good name Every one knows u as a Big Mouth at Queenspark Election is coming save face and try to help Instead of putting everyone down Help out do the right thing,"Toronto, Ontario",campoCASH,0,0,2021-03-30 20:51:24
299,"Indy Health Ins Co, a stand-alone Part D plan in PA, has been terminated; impacted members are temporarily enrolled with LI-NET Humana and a Special Election Period is valid now-7/31/21 for members to elect a new PDP: 

https://t.co/7dpPn3xCyg","Princeton, NJ",princetonhrs,0,0,2021-03-30 20:51:23
300,"""... then-President Donald Trump falsely claimed he had won the election. Election officials say there’s no evidence of widespread fraud, and recounts verified the results.""   

253 new restrictive voting laws filed in 43 states. Why?
The GOP lost.",,sharonstout18,0,0,2021-03-30 20:51:23
301,@johnwhilley Incredible irony from #NicolaSturgeon portraying AlexSalmond as an egotist when democracy in the the #SNP has been destroyed &amp; power centralised making it the Nicola Sturgeon Party. The #SNP election campaign will be all about her.,,richardpie,0,0,2021-03-30 20:51:22
302,"@HelenBaddeley @Essie_W @briantylercohen see millwalkey in the last midterm election for reference, the entire city only had 5 polling locations in a city of thousands. the gop lead election board was obviously supressing the vote because they have no platform &amp; are power hungry","New Jersey, USA",ToonEzon,0,0,2021-03-30 20:51:21
303,"@BThomas3333 These are the ones we know about:
- Inciting Insurrection 
- Tax Fraud
- Libel
- Sexual Harassment
- Election interference 
#TrumpCrimeFamilyForPrison 
https://t.co/GiIcI3L9TG",,FactsFirst18,0,0,2021-03-30 20:51:21
304,"BBC NEWS (UK): "" Scotland election 2021: Party leaders clash over independence "" ⬇️ https://t.co/I0QNARZI6U https://t.co/bVjV5xzGBj",,MrDJones,0,0,2021-03-30 20:51:18
305,@Jamie_Ecosse A lot of baloney.  Why didn't they push it through when the SNP had an overall majority after 2011 election and didn't need the support of other parties to scrap the council tax.,Glasgow,buckethead1985,0,3,2021-03-30 20:51:17
306,"@DonaldJTrumpJr Still unbelievable that DJT was POTUS he:
Is a racist
Tried to cancel votes after losing an election to install himself as dictator
Incited a mob to attack the Capitol
Lied about COVID &amp; let 500K+ die
Fleeced taxpayers to benefit himself+grifter family
List goes on &amp; on
#FBR @GOP","Los Angeles, CA",Midge150,0,0,2021-03-30 20:51:14
307,"@LeslieLAllen2 @smile28554950 @roosterbean @FBI They still have to be elected you know, maybe a fair and transparrent election system would be a start.","England, United Kingdom",Atomheart1972,0,0,2021-03-30 20:51:13
308,@AnasSarwar @ScottishLabour The first time a politician has impressed me in a debate for a long long time. Hopefully translates into votes come Election Day.,Arbroath/Stirling,xSteephanieeee,0,0,2021-03-30 20:51:11
309,"@zeroshorts @bcndp Maybe smarty pants it's only secure until the next election AND, AND Minister @BowinnMa is out there working in the community DURING a pandemic.  We can continue this defund government conversation if you'd like... I'm sure @taxpayerDOTcom would love it if you did. Thanks! :-)!!!",Public Transit Advocacy,TransitGeekJoe,0,0,2021-03-30 20:51:10
310,PCHS BOARD OF TRUSTEES PARENT &amp; FACULTY SEAT ELECTION IS LIVE! https://t.co/yvTvynd9k3,"Pacific Palisades, CA",palicharterhigh,0,0,2021-03-30 20:51:06
311,"Days after the election was called for President Joe Biden, Tshibaka penned an op-ed for local outlet Must Read Alaska echoing several of Trump’s unfounded voter fraud claims.

#Alaska #TheBigLie https://t.co/1SwtYuiDNL","Anchorage, Alaska",thebluealaskan,0,0,2021-03-30 20:51:05
312,"NEVER EXPLAINED: NINE TIMES on 2020 Election Night on Live TV a Total of Nearly 400,000 Votes Disappeared From President Trump's Column https://t.co/zCkxg3xaxa via @gatewaypundit",Covington Ga.,SMhellyeah,0,0,2021-03-30 20:51:01
313,"@BBCScotlandNews @Ianblackford_MP @theSNP @NicolaSturgeon The public should not be conned into thinking the election is on the SNP ms independence agenda, they should be held to account and scrutinised on not deleivering over the last 14 years. Five years ago our experienced leader put her neck on the line with judge me on education?",,JohnSterricks,0,0,2021-03-30 20:50:56
314,"@jamie5exton @ScottishLabour @NeilBibby Yeah well, we’ll see what happens come the election.","Paisley, Scotland",M4RG4R3TC,0,0,2021-03-30 20:50:54
315,"Welsh Labour Government saying that the hospitality sector misunderstood, and that funding was designed to cover businesses until after the election in May. Welsh Govt Facebook page IS still saying funding was to help them through March https://t.co/AmTF8EDM81",Wales,russ_george,1,0,2021-03-30 20:50:53
316,"@AmitShah @narendramodi 
It's unfortunate that Dr. Krishnaswami has been left out of NDA &amp; he would be playing spoil-sport in South TN in this election. Pls rope him in with RS seat or otherwise, so that yr great work uniting the Devendra Kula Vellars doesn't go waste.","Ranipet, TN",leaopt_rnp,0,0,2021-03-30 20:50:53
317,"@benshapiro so, ben, explain to me how gerrymandering, restricting voter access and spreading lies about the election makes the USA the best democracy in the world. Canada has it's  problems as do most democratic countries, but YOU are supporting step backwards in your democracy!","Ontario, Canada",scottm195555,0,0,2021-03-30 20:50:52
318,"The future? Hell, the @GOP can't see past today's bank statement. They do things strictly for funding and the number of votes they can get on the next election. They don't think ahead. That's why they don't have a health care plan. That has to cover future issues.",New Jersey,hershey_jj,0,0,2021-03-30 20:50:46
319,"Nicola Sturgeon under pressure on independence referendum timing in BBC TV debate, via @wornoutmumhack
https://t.co/Pa51fAyHSr",Scotland,TheScotsman,1,3,2021-03-30 20:50:44
320,@HosTastic @symplicitymusic @SpeakerPelosi Are you kidding me do you know how many seniors &amp; people on disability/disabled helped throughout the Campaigns &amp; Election? And helped get @POTUS elected? Veterans also!,"Indian Orchard, Ma ",grownupTeen2,0,0,2021-03-30 20:50:43
321,General election candidate quits Labour and issues open letter https://t.co/MYas8WjOWQ,UK,skwawkbox,10,11,2021-03-30 20:50:42
322,Nah idrc bout that but avr and make election day a National holiday. If there’s a way to make it safe then even do it online just give anyone who wants to vote an easy time https://t.co/GD00hMwvk9,,PoliticalJoel,0,1,2021-03-30 20:50:42
323,This is very hot. Don't walk away from this ambitious election reform. Imagine how many years of parliamentary work would've been needed for some of those reforms to pass. This would be very serious and there to stay for future elections. https://t.co/e19ti72obT,,ThisIsAndro,0,0,2021-03-30 20:50:41
324,"Australia: Quick PM turnovers have happened before. Emerging from the ruck in 1971 with ball in hand was one M Fraser. Also in 1971, the LNP withdrew Aus troops from Vietnam. After a Laborite interlude, Fraser will win the biggest ever landslide election. https://t.co/0DrL5auzND",The Bush Capital (Canberra),Michael99908062,0,0,2021-03-30 20:50:41
325,Why Are Republicans Promoting Cruel Election Restrictions? https://t.co/dtu5lso13r,United States,thejossgroup,0,0,2021-03-30 20:50:40
326,@GOPLeader Check it out. Look in the mirror if you have one. What you see is FAILURE. You fail to work for the American people. You promote trump lies. You tried to overturn a safe and secure election. You are a seditionist and you and your pals do not belong in congress. Look in the mirror,,mgeremia1,0,0,2021-03-30 20:50:36
327,"This is how to show your support for solid election reform - job well done, GA Legislature!

Who: Supporters of Fair Elections
What: Election Security Rally
When: March 31, 2021 10:30am
Where: Liberty Plaza Atlanta, GA

Pass it along.",Wisconsin,SQLTrooper,0,1,2021-03-30 20:50:35
328,@AnimeSeiji @ScottishLabour @AnasSarwar Oh I think Monica would have been a great leader too we had a really positive leadership election but Anas is really good and yeah as you said it wasn't just SNP bashing,"Scotland, United Kingdom",Dokutsu97,0,0,2021-03-30 20:50:32
329,@grrenshaw @Jim_Jordan Two things that never happened 550.000 dead from the China Virus. And Dementia Joe won the election. Trump is the legitimate and by a landslide President of USA,,Lanz27091337,0,0,2021-03-30 20:50:28
330,"Trump takes mic at a wedding and continues election lies
https://t.co/30JJS7dzvT&gt;&gt;#theformerguy #lieslieslies",,babsbosslady,0,0,2021-03-30 20:50:26
331,Georgia’s last gubernatorial election was stolen from the Dems. #truth https://t.co/gh5iP18ZaZ,United States,1963vette,0,1,2021-03-30 20:50:26
332,Inside the Koch-Backed Effort to Block the Largest Election-Reform Bill in Half a Century - The New Yorker https://t.co/XZsmQgjulq,"Los Angeles, USA",_RaWo_,0,0,2021-03-30 20:50:23
333,"Public service. We do NOT elect people to rule, or even lead us. They were 'elected' ( once upon an honest election ) to serve us. Seems they have forgotten, and now only serve themselves. IT IS TIME TO FIRE THESE LOUSY EMPLOYEES.",,Dana37870456,0,0,2021-03-30 20:50:22
