,Content,Location,Username,Retweet-Count,Favorites,Created at
104,"Joe Biden’s Plan: $39,901 in New Spending per U.S. Household https://t.co/XdnEyUHfxU #BidenLied",a political battle field,badwolf70,0,0,2021-03-29 19:04:10
105,This.  Right. Here. #Truth #BidenLied #BidenBorderCrisis #COVID19 https://t.co/R3xPpXkbgJ,USA,victorsin1_2_3,0,0,2021-03-29 18:59:29
106,"A weakened America makes world a more dangerous place and Biden looks weak PEGGY GRANDE https://t.co/iZzFfbHxFp

#JoeBiden #BidenBorderCrisis #BidenLied #DementiaJoe #USA #US #Nato #UK",Villain Park 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Villain1982,0,0,2021-03-29 18:56:36
107,IQ testing should be more important than tax returns as a requirement to run for @potus . @joebiden have made proof that any mindless idiot can be voted in as President. #dementiajoe #slowjoe #BidenBorderCrisis #bidendown #BidenLied #BidenBombs #Bidenfall #bidengaff @drbiden @lol,Eureka Ca,srhooven,1,0,2021-03-29 18:53:12
108,"Screw Beijing China Joe!!! This idiot wants us to stay masked up. It’s time That clown steps down! OBAMA is running the show and we are ignoring that fact! Screw all those idiots that voted for that POS! Opening our country to illegals, shows how ignorant @POTUS  is. #BidenLied https://t.co/SxbIdXmPXx",,KymPendergrass,0,0,2021-03-29 18:47:34
109,"@robreiner said @joeBiden was honest in press comments Thursday. His worst lie was ""the border is closed""! There was more!!
The American people are not idiots!!
#BidenLied  so did Rob R.",GA,CindyNeighbors,0,0,2021-03-29 18:41:34
110,@POTUS you’re a moron and have no idea what you are talking about. You stand up there like a complete idiot saying things that make no sense. Go to your retirement home! Hint: it’s not the White House #biden #bidenpressconference #BorderCrisis #Biden #BidenLied #COVID19,,younginvestor17,0,0,2021-03-29 18:39:36
111,"Some new taxes are about to get rammed down our throats. This is how they go about taxing everyone, not just the 1%, without making it obvious... Remember when Biden said that there would be no increased taxes on anyone making less than $400k?

https://t.co/3HgcJA6L8s #BidenLied","Waco, TX",defending3xF,0,0,2021-03-29 18:29:03
112,"Joe Biden Is Lost - European Analyst Bravely Describes Joe Biden's Cognitive Decline ""He's Incapable of Being President of the United States"" #biden #BidenBombs #BidenAdministration #BidenLied https://t.co/pXWWnM83cn via @gatewaypundit",,AllenKnoll5,1,0,2021-03-29 18:25:35
113,HELL NO! #FauciLied #FauciFraudRampent #BidenRemorse #DementiaJoe #BidenLied #DictatorFauci  #BidenBorderCrisis https://t.co/0UWpRt2THF,United States,51LouShelly65,0,0,2021-03-29 18:21:31
114,"149,000 people have perished in the USA since Joe Biden took office.

The death and case rate has increased recently NOT decreased .

#BidenLied",US,daweidub,0,1,2021-03-29 18:19:28
115,All I want for my birthday is a new @POTUS #byebiden #BidenBorderCrisis #Trump #BidenLied #doublestandard #COVID19 #Biden,,JerAnthony4,0,1,2021-03-29 18:17:50
116,"Biden’s tax hikes are coming for the middle class https://t.co/2aXumowJwT 

@POTUS Bending over the middle class like he has for 50 years...
don't act surprised you POS's that voted for #Biden 
#BidenLied 
#BidenRegret",,steveclazy,0,0,2021-03-29 18:14:08
117,God forbid one of Trumps staffers blocked someone from the Democratic Party from filming there would hell to pay! Why the double standard #bullshit #BidenBorderCrisis #Trump #WakeUpAmerica #BidenLied,,JerAnthony4,0,1,2021-03-29 17:40:23
118,I am so disappointed in #POTUS #BorderCrisis #BidenHarris2020 #BidenLied #bidentaxes #bidenjobloss,,2024Tuesday,0,0,2021-03-29 17:30:00
119,"Why are they so scared of us seeing what the Biden Admin is Continuing to do???
#BidenLied #CloseTheCamps #KidsInCages #AbolishICE #GeneralStrike https://t.co/FlUIfID3mW",Denver - Occupied Arapaho Land,Commie_Angel,4,15,2021-03-29 17:17:40
120,"The whole world is watching.
#BidenLied #BidensCages

The world &amp; American people are finally viewing these continued heinous and immoral crimes against children. But at least #StatusQuoJoe kept his word, ""nothing has changed"".

https://t.co/ySw9b2oFEz",Europe's Capitol: Bruxelles,OiseauNoir_RBS,0,0,2021-03-29 17:01:52
121,"@CNNPolitics @CNN could make the #Holocaust or #Holodomor look like a holiday camp...
#CNN #DemocratsHateAmerica #Democrats #BidenLied #Biden #bidendown #BidenBorderCrisis #DNC #DemocratsAreDestroyingAmerica 
@FoxNews @cnnbrk @NBCNews @TuckerCarlson @GOP 
https://t.co/aHN3ZYF0no",,EuroWarsOrg,0,0,2021-03-29 16:38:24
122,China Announces $400 Billion Investment in America&amp;#8217;s Most Dire Enemy via @WestJournalism https://t.co/O97UbkL4Ow #Bidenlied..There really is a line drawn in the sand. What will Senile Joe do now? We're all FU#ked!!!,Harford,ltsims,2,1,2021-03-29 16:13:11
123,"I don't know which is the bigger joke?  Joe Biden  who will fix what he wouldn't for over four decades or supporters who believe he will.  #BidenBorderCrisis   #BidenLied   #Biden 
#iMissTrump  @GOP #ShameOnYou https://t.co/VZAGZFLhp8",United States,WolfeagleUSA,0,0,2021-03-29 15:58:31
124,"@TimRunsHisMouth The shepherd doesn't lie to the sheep, it's the evil master.😳 #BidenLied",Northern CA East Bay Area ,homoreno723,1,8,2021-03-29 15:54:39
125,Of course #BidenLied #Biden is a #Democrat. https://t.co/RZsYCuFVQm,Heart of America,ELKazarian,0,0,2021-03-29 15:50:29
126,Gas +41% since Xiden took office. Thank a dumbass #Democrat today! @WalshFreedom @katiehobbs @TheDemocrats #Democrats #DemocratsHateAmerica #DemocratsAreDestroyingAmerica #DemocratsTheEnwmyWithin #CCOT #PJNET #TCOT #BidenLied #ChinaJoe  #BeijingBiden,,bryanth65103667,2,1,2021-03-29 15:37:46
127,"""This is not a zoo"".........but you keep them in cages as if they were animals.

#BidensBorderCrisis #BidenLied https://t.co/6qkCPr0932",,22Lamb22,0,0,2021-03-29 15:28:00
128,"For 6 months, as per economist.
Do much better MAN.
#BidenLied https://t.co/bWH0lXzEJ3",New York/Milan/Rome,SteeOne,0,0,2021-03-29 15:20:52
129,How much i miss #trump this asshole has only been in office 61 days or so. #godhelpamerica #DementiaJoe #BidenLied #BidenBorderCrisis https://t.co/A26ulsLHKa,United States,Exlawdawg1,0,1,2021-03-29 15:17:24
130,"@MBalsich ‼️🔥‼️ #BREAKING

New poll indicates @JoeBiden approval at 11%. This is the lowest approval rating of any #POTUS in American history. #BidenLied",United States,RNRCalifornia,6,7,2021-03-29 15:04:29
131,"Hey @AOC, when do you plan on visiting the border for another phony photo op showing how much you ‘care’ about the illegals?

Or is it only a crisis when Trump’s in the WH?

#BidenBorderCrisis #BorderCrisis #BidenLied #BidenCages",,Sil_En_Truth,0,0,2021-03-29 14:45:27
132,"#BidenLies #BidenLied

AP FACT CHECK: Biden skews figures on border, taxes, more

https://t.co/xPlrYabKel",,357rees,0,0,2021-03-29 14:38:38
133,"If walls dont work then why is there still a fence around fort pelosi? And we’re the hypocrites? If republicans are the hypocrites then biden won the election without cheating! 
#Biden #trump #tuckercarlson #politics #news #2020election #BidenLied #BuildTheWall #Trump2024",,HorvathColton,1,1,2021-03-29 14:33:35
134,Haven’t received your stimulus check yet? Here are 5 reasons why – Action News Jax  #BidenLied  https://t.co/z0LFlM1seu,Sunshine State,DebbieBrandt1,0,1,2021-03-29 14:26:41
135,I’m confused how a gas tax show promise and is good for tax payers? It’s going hurt the working class. #BidenLied https://t.co/CzfII3FehP,"Pennsylvania, USA",JeepingChris,0,7,2021-03-29 13:51:15
136,@MariaBartiromo @MorningsMaria @FoxBusiness Please report on stimulus checks elderly and disabled abandoned by @WhiteHouse Joe hiding and hoping press dont notice the complete disaster. How hard is it to send our checks Joe Biden. He is not up to the job and he is not doing his job!! #StimulusGate #BidenLied,,2021IsHere,1,0,2021-03-29 13:46:53
137,"#BidenLied

Biden’s tax hikes are coming for the middle class https://t.co/cOIB3FCfF8",United States,pink_lady56,5,4,2021-03-29 13:42:36
138,#Biden #BidenLied This goes against any type of Liberty we have here in the United States of America. All Americans should be outraged and afraid. #stopthepassport https://t.co/hatxlOQrpk,United States,flick4freedom,0,0,2021-03-29 13:21:35
139,"Good morning, 

132,262 Americans have died from COVID during the #BidenLied Administration. https://t.co/0UVAAVzB1H",Georgia,OpinionatedLab,15,38,2021-03-29 13:13:35
140,Bc Trump already had plans to get us ahead of the pandemic in the United States. Joe’s just following Trump’s plan wo any of his own ideas. Covid was supposed to be Joe’s number one priority now it’s illegals. It’s about controlling us and pacifying the teachers unions.#BidenLied https://t.co/miOag8uavv,United States,summer226,0,1,2021-03-29 13:13:28
141,“Dignity and respect” 🥴 #BidenLied #BidenBorderCrisis #BidensAmerica #BidensCages https://t.co/zqI64u5p3y,"Michigan, United States",Becca2400,74,188,2021-03-29 12:35:32
142,"Another day! It's March 29, 2021 at 08:31AM and a world leader gets it. Biden is a thug and a fraud. #Biden #Bidenlied https://t.co/7ScpAMvncb",United States,Quod_Verum_Est,0,0,2021-03-29 12:31:14
143,"So prisoners, homeless people and illegal immigrants have got stimulus checks. My mother, that worked her whole life, is now on disability, is STILL waiting with NO WORD on when she will get it. How the hell is that right?? #IRS #Stimulus #BidenLied #SSA",United States,Cy_Kotic1,0,1,2021-03-29 11:51:52
144,"@greenehouse29 @MBalsich Not in his ""125"" years in office! #bidenlied","Nashville, TN",TomKendrew,0,2,2021-03-29 11:21:21
145,"@karenbruce9 @MBalsich I'm not sure how far you think $1,400 goes?? #bidenlied","Nashville, TN",TomKendrew,0,0,2021-03-29 11:15:05
146,Biden lied. #BidenLied https://t.co/y0iMtGkoW6,,sovietofsteel,0,1,2021-03-29 11:05:00
147,... but Trump sent mean tweets #BidenBorderCrisis #BidenLied #NotMyPresident,"Smigville, USA",ScottHesse11,2,4,2021-03-29 10:33:36
148,It’s shat in the hat. #DementiaJoe #DrSeuss #BidensBorderCrisis #Biden #BidensAmerica #ChildTrafficking #BidenBorderCrisis #BidensBurritosInBoxes #KidsInCages #BidenLied https://t.co/OEpWecRF7I,"San Diego, CA",mitsukos619,0,7,2021-03-29 09:49:29
149,@laniecraig @BoldProgressive Yes the filibuster is the only thing that stands in the way of making 🇺🇸 closer to being a authoritarian/ totalitarian democracy. #bidendown #BidenBorderCrisis #BidenLied #KidsInCages #Humanity,where the sheep are,whataboutyas,0,0,2021-03-29 08:57:22
150,"Huh thats odd...His""stutter"" seems to becnon existent here when he was plagiarizing speaches. https://t.co/CcOopEavuF 
#BidenLied",,VenGxJon,0,0,2021-03-29 07:08:29
151,Surely this is the “LAST STRAW” Main Steam Media in the USA 🇺🇸 and UK “ Now make PRAVDA look like BAMBI! @berniespofforth @trentloos We  are pushing water up a hill. There are actually people who believe this SCUM MEDIA! TRUMAN SHOW 2 #TheGreatReset #COVID19 #ScumMedia #BidenLied https://t.co/5LC3R74YS0,"North West, England",arhselk,11,8,2021-03-29 06:42:48
152,"I remember this so well. And Killer Cuomo was too proud to utilize it. Instead, he opted to kill seniors in nursing homes. #fauci #MarAlago #Trump2024 #BidenBorderCrisis #BidenLied #NotMyPresident https://t.co/8tJtgxhkCx",USA,myhouseof3,2,0,2021-03-29 05:47:04
153,Leave it to Joe to stay on script! #DementiaJoe #BidenLied #AmericaLast #AuthoritarianObamaShadowGovenment https://t.co/pUJ6AEZKrG,Texas,witrayler,0,0,2021-03-29 04:56:03
154,"A poem for people's president.
👉👉 https://t.co/FHdBPRrBsb #bidenpressconference #CancelStudentDebt #BidenLied #bidendown #DementiaJoe #Magufuli #KameneAndJalas #MainaAndKingangi #JeffAndHamoOnHot #AlexNaTrickyMilele #JamboKenya","Nairobi, Kenya",MosesLekakeny,2,2,2021-03-29 04:50:57
155,"If everyone stopped taking the shot, government, airlines and businesses wouldn't be able to demand a passport. We'd put them out of business if they did.#MAGA #PATRIOT #Bidencheated #AbortionIsMurder #AmericaneedsJesus  #PrayForAmerica #ResistJoeBiden #BidenLied #MyPillow",Georgia,FaithSpiritual1,0,0,2021-03-29 03:50:25
156,Houston we have a problem  #Bidensborder  https://t.co/DF9o1ATfrJ #BorderCrisis #BorderCrisisBiden #cartel #bidenpressconference #BidenLied #BidenRemorse #ChildTrafficking #MexicanLivesMatter,,PatsyHoolahan,0,0,2021-03-29 03:29:03
157,Excellent Hashtag I say 💁🏻‍♀️ #PassitOn @SenTedCruz @GovRonDeSantis @RonJohnsonWI @TheRealJoePound @catturd2 @KristySwansonXO @ksorbs @GOPLeader @jimmy_dore @TuckerCarlson @RepMattGaetz @larryelder @RealDeanCain #WeveGotACountryToSave #BidenLied #SaveOurCountry https://t.co/IKE4mlH3oM,🚀,jennaism,1,0,2021-03-29 02:36:22
158,"Donnie is back: Hitting the wedding circuit at #MarALago, airing out his grievances! 😂 #JoeBiden #BidenLied #KamalaHarris #bidendown #MAGA #Politics #BarackObama #Birther #SteveBannon #DonaldTrump #DonateForDementia #Elecciones2021 #BidenBorderCrisis #Trump #FoxNews #Uclavsbama https://t.co/2lfDf0OHk5",,whatisgooding,0,0,2021-03-29 02:25:27
159,The most hypocritical thing about the #BidenBorderCrisis is that the Democrats are saying walls don't work when these poor babies are literally locked in by a circular wall from escaping. These photos make my stomach turn #Biden #BidenLied #BidenCagesKids https://t.co/jMSFJdbpfK,,RealChrisKo,0,1,2021-03-29 02:11:00
160,@GOPChairwoman Well Biden knew there would be an invasion of Covid across the border. He was justice trying to help Texas. #BidenLied,,rgweems,0,0,2021-03-29 02:10:33
161,"@RyanAFournier So honest to God Americans need a vaccine paper to move about the country but ILLEGAL aliens do not?
Got it. We are so phucked. #BidenLied",,rgweems,0,0,2021-03-29 02:03:58
162,Hey Trump luvin’ ladies!! Make sure you tell everyone around you to sign the petition to revoke Biden and Kamala from the office. This is our country and we will NOT let these democrats rule it. 🇺🇸💪 #Strong #Trump2024 #Trump2021 #MAGA #BidenLied,"Alabama, USA",LindaShireSmith,1,2,2021-03-29 02:01:32
163,SHOCKING!! #BorderCrisis #ShameOnBiden For Locking up Children like a ZOO!! Disgusting Biden for degrading children and Latinos where they are locked up like ANIMALS! #BidenLied Biden administration blocks Ted Cruz from filming m... https://t.co/vlSvxefaZq via @YouTube,"Texas, USA",cordelia321,1,1,2021-03-29 01:53:47
164,"So Biden said he was gonna get the kids out of the cages &amp; stop deportation.

What that really meant was building more Concentration Camps, deporting more ppl, &amp; now allowing potential Pedophiles to have access to children.

#BidenLied #AbolishICE #KidsInCages #BidenBorderCrisis https://t.co/ffklhxxkp0",Denver - Occupied Arapaho Land,Commie_Angel,8,13,2021-03-29 01:02:37
165,"I'm willing to bet a lot of people feel this was. The number of EOs and vaccine pass ports has them seeing what an actual dictator looks like. Also, Trump was transparent, Biden is NOT! #BidenLied https://t.co/80ZQ71bafE","New Jersey, USA",Rimer_Chris,0,2,2021-03-29 00:57:23
166,"Kids today may not know but you can block your outgoing number by dialing 67 first. Perfect if you want to prank call #Biden.

@POTUS #CancerCure
#BidenActNow #BidenLied #BidenTakeAction
#PutThatInYourPipe https://t.co/sxhshP8yiv https://t.co/ipMrScWvgM",'Merica,ElizaKellee,0,0,2021-03-29 00:54:07
167,"Biden plans to split ""Democrat Spending Spree."" Pay your taxes to the Democrats &amp; they will go through it like a bull in a ""CHINA"" shop then tell you that you need to pay more.
#BidenLied 
#Biden 
https://t.co/VtjGUlyD8L",USA,ohtraveler10,0,0,2021-03-29 00:51:30
168,"Control, Control, Control! They want to remain in power forever &amp; not unite the country! Joe has blown it more than once saying he’ll do whatever he has to do to make it happen! His campaign promised UNITY for America &amp; he would work on it; HE’s DOING FAR FROM THAT! #BidenLied https://t.co/I2DK8nIjXy",,cvliss,0,0,2021-03-29 00:31:47
169,@ABC Transparency my ass. #BidenBorderCrisis #BidenLied #BidenRegret,,jollijulie,0,0,2021-03-29 00:26:25
170,@VP @KamalaHarris Don’t see schools opening?  This administration seems to care more about illegal minors coming into the US than American children #OpenSchoolsNow #childrenlivesmatter #BidenBorderCrisis #BidenLied #BidenRegret,,jollijulie,0,0,2021-03-29 00:24:02
171,"@VP @USNavy Its the people's desk, not yours.  The people are letting you use it. Just shows how far you are from the people.  #BidenLied","Louisiana, USA",mikescottvet,0,0,2021-03-29 00:09:21
172,"So the women's soccer team makes more money than the men's team and they have heslthcare!! 
#BidenLied https://t.co/WcwhxM9428 https://t.co/tle6UwKQy0","Monroe, GA",CrystalCarterL,2,3,2021-03-29 00:05:22
173,"Mule Face #KamalaHarris Dodges Anti-Migration Task Set by Biden https://t.co/54HKDLki9Z I.e., She took charge &amp; told the corrupt lying ""White Boy' to shove it up his ass #tcot #tlot #wakeupamerica #conservatives #bidenlied #lnyhbt #dbongino @tuckercarlson #seanhannity @mattgaetz",,Bozieg1,0,0,2021-03-28 23:56:11
174,The only thing that Biden didn't lie about was him having no empathy and nothing fundamentally changing. #BidenLied,Sector 001,leigh_fall,33,115,2021-03-28 23:42:39
175,"Liberals, just here to remind you that your “resistance” meant nothing, was all for nothing, and you stand for nothing. 

The kids are still in cages covered with tin foil blankets: 

#BidenLied 
#BidenCages https://t.co/bG5FF5nmX4","Little Havana, Cuba",El_Comunista__,23,66,2021-03-28 23:31:29
176,Senator Posts Troubling Video from Inside Border Facility via @WestJournalism https://t.co/pGsW17829d #bidenlied..Senile Joe ISN'T going to be happy! There IS no prob at border says him!,Harford,ltsims,0,0,2021-03-28 23:30:48
177,"@bennyjohnson They are still “putting a plan together “ Biden and his administration are distroying this country day by day. 
#BidenBorderCrisis 
#BidenLied",,anticommie20,6,22,2021-03-28 23:26:17
178,"This dolt isn't very good at cover-ups. #BidenBorderCrisis #BidenLied #BidenWeak 
""Biden admin asks for gov't volunteers at the border...""

https://t.co/PR8plOM27S",Home of the Iowa Hawkeyes !!!,HowieVernonIII,1,1,2021-03-28 22:58:53
179,#Biden Staffer Blocks @tedcruz  From Taking Video at Migrant Facility #BorderCrisis @POTUS #migrantcrisis #Frontera #BidenBorderCrisis #BidenLied #BREAKING # https://t.co/QnIklQC5pE,Cuba,miamicuban,2,2,2021-03-28 22:29:35
180,"Here is one of the worst results of #Biden's Open Borders policies.  Drug #Cartel and #HumanTrafficking business is booming, just because Biden wants to bring more #Democrat voters into the #USA.  See below.

#BREAKING #BidenBorderCrisis #Democrats #BorderCrisis #Trump #BidenLied https://t.co/KSUuDsj84h",,stephen_scally,0,1,2021-03-28 22:22:23
181,🤔🤔🤔 wake up america #BidenLied #BorderCrisis https://t.co/Pivr3FbPuW,"Eagle Pass, TX",AYonosi,0,2,2021-03-28 22:17:04
182,"100% of Americans should be embarrassed that this guy is called “the president “ of the United States! 
#BidenClueless #BidenLied #BidenIsNotMyPresident https://t.co/jNmI6wTZ56",,anticommie20,0,0,2021-03-28 21:47:19
183,@PressSec you should be ashamed of the lack of transparency at the border. How can you defend such a blatant abuse of power?  Btw You can’t spend your way out of every problem! #BidenLied #BidensBorderCrisis,,patriot11dz,1,1,2021-03-28 21:44:06
184,"Why does “the president” who is causing a humanitarian crisis fly home to Delaware, instead of to the boarder to see what his actions and statements have caused?? 
#AmericaHasNoLeader
#BidenBorderCrisis 
#BidenLied",,anticommie20,1,1,2021-03-28 21:40:29
185,"There is no Joe Biden.  Joe Biden died of H1N1 swine flu on October 4th 2009.  They covered up so no body would know about Obama' s epic swine flu failure!! Fauci was complicit in this massive manipulation of the public!He must step down!! Millions died, not ""14,000"". #BidenLied",,Hillary20895191,0,0,2021-03-28 21:38:44
186,We ARE enslaved by biden and his outrageous taxes and giving OUR money away to OTHER countries and #IllegalAliens #BuildBackBetter 🤣#BidenBorderCrisis #BidenLied #America #Reparations #AmericanRescuePlan https://t.co/TsKWNxEkLQ,Wisconsin,brendakae42,1,1,2021-03-28 21:23:37
187,"@henrietta8701 It was your community and you didn’t realize what power hungry, scam artists the Clintons were? So sad! Maybe next time you’ll do a bit of research on what liars they are before you vote for someone! #BidenLied",,grammagirl03,0,0,2021-03-28 21:22:23
188,I predicted all the shit that’s happened. Everything the Biden Admin. Has done is everything that the Nazis did. How are the American people to stupid to see this. #BidenLied #BorderCrisis #2ndAmendment #nazis #dems,,DanielSperbeck,1,1,2021-03-28 21:11:22
189,"Biden wants to start charging a tax for every mile you drive a year. Guess who that hurts? The working people. Unless your wealthy or live off the government, Democrats don’t care about you! #BidenLied","Pennsylvania, USA",JeepingChris,8,52,2021-03-28 20:57:59
190,"#ICYMI let's circle back,

biden administration is the only US administration to restrict access of the press to @DHSgov
facilities. @PressSec
#BorderCrisis #BidenLied https://t.co/dqiZedaMjC",Odyssey.Blvd ,AramFarsham,1,1,2021-03-28 20:56:49
191,@POTUS let’s start with this. How about to forgive student debt for healthcare workers. That’s the least you could do. #BidenLied #BuildBackBetter #COVID19 #healthcare,,CarlosM46040217,1,2,2021-03-28 20:45:15
192,#Biden &amp; #Kamala invite everyone to the sleepover &amp; didn’t plan for #beds or #snacks but blame the guy that didn’t invite anyone #BidenBorderCrisis #BorderCrisis #Kamala #JoeBiden #BidenRemorse #BidenAdministration #BidenHarris #BidenLied #Texas https://t.co/nMSqvMIzQC,USA,DigHistory1,0,0,2021-03-28 20:37:04
193,"All I remember is Joe Biden and Democrats lied 🤥 &amp; promised us $2,000 checks and shorted us $600. #SundayThoughts 

Where’s our $2,000 checks?

Will remember #BidenLied in 2022 &amp; 2024. #DementiaJoe https://t.co/TQp2CyAbnH",Earth 2 - Bernie is President ,march4progress,1,3,2021-03-28 20:31:46
194,"Mumbling bumbling Biden!
Not very presidential &amp; embarrassing!

#Biden
#DementiaJoe
#BidenLied
#bidenpressconference
#BidenHarris2020
#bidendown
#FoxNews
#FoxNewsSunday
#Trump
#DonaldTrump
https://t.co/7la3u2pMOZ",,SimonCambridge,0,0,2021-03-28 20:20:59
195,"@FoxNews It's not a accusation it is a fact!
#Biden #BidenBorderCrisis #BidenLied #BidenRemorse",Toronto,MrDgen,0,0,2021-03-28 20:19:44
196,#biden now implementing #CommunistChina media restrictions over #BidenLied border crisis.,,Optionman4,1,1,2021-03-28 20:12:49
197,The rest of the world knows this is what Democrats must be thinking #BidenLied #SaveDemocracy #1776AllOverAgain #AbsoluteProof #BidenBorderCrisis https://t.co/JKPgh7lmiu,"North West, England",arhselk,5,6,2021-03-28 19:01:27
198,"Just electrify the fence already
And where are the #border agents? We should just ask #Biden! #BorderCrisis #BidenBorderCrisis #Borders #ILLEGALimmigrants #illegal #IllegalAliens #Bidenfall #BidenAdministration #BidenLied 
https://t.co/CUEF96am8m",,ProudAmericanF3,0,1,2021-03-28 18:58:40
199,@Eupheme4 And the Biden Administration thinks Dr. Seuss and Mr. Potato head are bad.  #BidenLied,Portland Oregon,CaseyLeonard,1,1,2021-03-28 18:41:15
200,"White House eyes tax increases on companies and the wealthy to fund infrastructure, setting up clash with GOP
#BidenBorderCrisis #bidentaxcrisis
#BidenLied #bidenpressconference","Milano, Lombardia",AbediniSamina,0,1,2021-03-28 18:32:13
201,Everything out of Lunchbox Joe's mouth is potentially a lie. This is a guy who lied on national television about his pathetic education record and got caught! #BidenLied,,TradeviewHere,1,1,2021-03-28 18:27:33
202,"@FoxNews @tedcruz @POTUS  Biden's handlers tweeted just yesterday ""If you have the best ideas, you have nothing to hide.""
It looks like he's not a man of his word, AGAIN. #BidenLied","Seattle, Washington",EyeMtheGr8est,0,1,2021-03-28 18:20:49
203,"@tedcruz @POTUS  Biden's handlers tweeted just yesterday ""If you have the best ideas, you have nothing to hide.""
It looks like he's not a man of his word, AGAIN. #BidenLied","Seattle, Washington",EyeMtheGr8est,0,0,2021-03-28 18:09:21
204,"Respect my a**.
#StopChildTrafficing
#BidenLied https://t.co/KAkFZrJHvK",could be anywhere,steffileetw,1,1,2021-03-28 18:00:20
205,"This won’t happen after #BidenLied about 2k checks.

They wasted any goodwill &amp; outed themselves as liars &amp; thieves.

You don’t come back from that by switching in the unelected VP. https://t.co/DBLEVsvsP1",w/the Big Damn Heroes,aacoek,1,1,2021-03-28 17:54:13
206,If Beijing Biden and his puppet masters can do all this in less than 70 days. Imagine what they could do if the world 🌎 survives four years of these disastrous policies? #BidenLied #ElectionFraud #1776AllOverAgain #AbsoluteProof #CNN https://t.co/IxYltTW23I,"North West, England",arhselk,8,12,2021-03-28 17:53:57
207,"#blamedemocrats #blameJoeBiden @POTUS #BidenLied

#ChildTraffickers = Democrats

Shame on the @FLOTUS for not speaking about this issue
#CNN
#BidenBorderCrisis
#coronavirus #COVID19

https://t.co/Mlw0jaTPVZ",,vic_tracy,0,0,2021-03-28 17:43:39
208,#BidenLied #DemocratsAreLiars #BidenPresserTrainWreck Biden Is Lying https://t.co/bLf9ztIF0Y,,defenderofblue,0,1,2021-03-28 17:30:55
209,@laniecraig @GOPLeader please explain? I'm sure you won't but the pictures don't lie. #BidenBorderCrisis #KidsInCages #HumanRightsViolations #Humanity #BidenLied,where the sheep are,whataboutyas,0,0,2021-03-28 17:26:00
210,Thank you!!! #Trump2024 #AmericaFirst #BidenBorderCrisis #BidenLied https://t.co/ebxVJFl9fq,,LadyMays78,1,0,2021-03-28 16:55:10
211,@wjs6616 @tedcruz We need to remember this is a human crisis not a political name calling. #KidsInCages #BidenBorderCrisis #BidenLied #HumanRightsViolations #Humanity #IllegalAliens #coyotes,where the sheep are,whataboutyas,0,0,2021-03-28 16:51:33
212,You are all frauds @AOC @JoeBiden @KamalaHarris #Hypocrisy #BidenLied #AlexandriaOcasioSmollett #BidenBorderCrisis @RIDemParty https://t.co/vbnOtDzUmk,RI Gulag #5,CallananCharles,0,0,2021-03-28 16:50:55
213,"Biden said he is for the working man, that he is a moderate, that all immigrants should come on in. Now.. don’t come until he gets this plan in order. Screw the American working man! From moderate to Communist! Thanks Biden voters, you killed America! #BidenLied",,dizznmo2,0,0,2021-03-28 16:41:52
214,"#BidenBorderCrisis
#BidenLied
#BidenWorstPresidentEver 
Your Tax Dollars at Work: Biden's Illegal Migrants and Fake Refugees Are Being Flown Out Across America - 40% of McAllen, TX Air Traffic Now Migrants https://t.co/k08hNHWPTq via @gatewaypundit","San Diego, CA",delmartian4,0,0,2021-03-28 16:41:23
215,"@carrie_moley @SenatorLankford @JohnCornyn Remember when Obama had kids in cages like Biden has kids in cages now? Pepperridge Farm remembers.

#BorderCrisis 
#BidenBorderCrisis 
#BidenLied 
#DementiaJoe 
#KidsInCages",,ASomllet,0,2,2021-03-28 16:34:31
216,@NYGovCuomo used his position to get his family covid tests. I’m sure all politicians do. think about what Medicare for All would mean. #COVID19 #BidenLied #DementiaJoe,,marycbha,1,1,2021-03-28 16:16:15
217,Why is @JoeBiden hiding this? #BorderCrisis #Biden #BidenLied #DemocratsHateAmerica https://t.co/oNiEdajN2a,"Texas, USA",StanleyofTroy,0,0,2021-03-28 16:02:08
218,"@SenTedCruz is worried that #Texas still remembers how he fled to Cancun while Texans died. Hence all his shenanigans
.
#MAGA #CancunCruz #GOP #BidenLied #BoycottGeogia #Beto #2020Election #cruzisweak #FledCruz #TedCruzisADisgrace #TedCruzIsAJoke #TexasFreeze #Texans",,MrTnyHands1,0,0,2021-03-28 15:59:05
219,"This is what the #BidenAdministration wants us to believe is #Dignity and #Respect .
#Biden #BidenBorderCrisis #BidenLied #BorderCrisis https://t.co/cN6ykkcmEE",,SeaShellSOS,0,0,2021-03-28 15:22:20
220,"#NewsUpdate latina karen blocking US senator from taking footage from federal facility detention camp.
#BorderCrisis #BidenLied https://t.co/MCdyPmLRee",Odyssey.Blvd ,AramFarsham,1,1,2021-03-28 15:19:56
221,@USAlight3 Your being scammed by the whole Democratic Party! That’s much better!#BidenRegime #BidenLied #BidenBurden,maine,dunster14,0,1,2021-03-28 15:10:10
222,"Ya think! #Biden #DictatorBiden #BidenLied #DementiaJoe

FNC’s Wallace to Psaki: ‘You Are Being Less Transparent Than the Trump Administration’ https://t.co/U6j4XA5SC6",,ljconsercrn,1,3,2021-03-28 15:05:39
